Target,Source,year,quantity
MANIPUR,GUJARAT,2015,0.0
MANIPUR,GUJARAT,2016,0.0
MANIPUR,GUJARAT,2017,0.0
MANIPUR,GUJARAT,2018,0.0
MANIPUR,GUJARAT,2019,0.0
MANIPUR,GUJARAT,2020,0.0
MANIPUR,HARYANA,2010,0.0
MANIPUR,HARYANA,2011,0.0
MANIPUR,HARYANA,2012,0.0
MANIPUR,HARYANA,2013,0.0
MANIPUR,HARYANA,2014,0.0
MANIPUR,HARYANA,2015,0.0
MANIPUR,HARYANA,2016,0.0
MANIPUR,HARYANA,2017,0.0
MANIPUR,HARYANA,2018,0.0
MANIPUR,HARYANA,2019,0.0
MANIPUR,HARYANA,2020,0.0
MANIPUR,HIMACHAL PRADESH,2010,0.0
MANIPUR,HIMACHAL PRADESH,2011,0.0
MANIPUR,HIMACHAL PRADESH,2012,0.0
MANIPUR,HIMACHAL PRADESH,2013,0.0
MANIPUR,HIMACHAL PRADESH,2014,0.0
MANIPUR,HIMACHAL PRADESH,2015,0.0
MANIPUR,HIMACHAL PRADESH,2016,0.0
MANIPUR,HIMACHAL PRADESH,2017,0.0
MANIPUR,HIMACHAL PRADESH,2018,0.0
MANIPUR,HIMACHAL PRADESH,2019,0.0
MANIPUR,HIMACHAL PRADESH,2020,0.0
MANIPUR,JAMMU & KASHMIR,2010,0.0
MANIPUR,JAMMU & KASHMIR,2011,0.0
MANIPUR,JAMMU & KASHMIR,2012,0.0
MANIPUR,JAMMU & KASHMIR,2013,0.0
MANIPUR,JAMMU & KASHMIR,2014,0.0
MANIPUR,JAMMU & KASHMIR,2015,0.0
MANIPUR,JAMMU & KASHMIR,2016,0.0
MANIPUR,JAMMU & KASHMIR,2017,0.0
MANIPUR,JAMMU & KASHMIR,2018,0.0
MANIPUR,JAMMU & KASHMIR,2019,0.0
MANIPUR,JAMMU & KASHMIR,2020,0.0
MANIPUR,JHARKHAND,2010,0.0
MANIPUR,JHARKHAND,2011,0.0
MANIPUR,JHARKHAND,2012,0.0
MANIPUR,JHARKHAND,2013,0.0
MANIPUR,JHARKHAND,2014,0.0
MANIPUR,JHARKHAND,2015,0.0
MANIPUR,JHARKHAND,2016,0.0
MANIPUR,JHARKHAND,2017,0.0
MANIPUR,JHARKHAND,2018,0.0
MANIPUR,JHARKHAND,2019,0.0
MANIPUR,JHARKHAND,2020,0.0
MANIPUR,KARNATAKA,2010,0.0
MANIPUR,KARNATAKA,2011,0.0
MANIPUR,KARNATAKA,2012,0.0
MANIPUR,KARNATAKA,2013,0.0
MANIPUR,KARNATAKA,2014,0.0
MANIPUR,KARNATAKA,2015,0.0
MANIPUR,KARNATAKA,2016,0.0
MANIPUR,KARNATAKA,2017,0.0
MANIPUR,KARNATAKA,2018,0.0
MANIPUR,KARNATAKA,2019,0.0
MANIPUR,KARNATAKA,2020,0.0
MANIPUR,KERALA,2010,0.0
MANIPUR,KERALA,2011,0.0
MANIPUR,KERALA,2012,0.0
MANIPUR,KERALA,2013,0.0
MANIPUR,KERALA,2014,0.0
MANIPUR,KERALA,2015,0.0
MANIPUR,KERALA,2016,0.0
MANIPUR,KERALA,2017,0.0
MANIPUR,KERALA,2018,0.0
MANIPUR,KERALA,2019,0.0
MANIPUR,KERALA,2020,0.0
MANIPUR,LAKSHADEEP,2019,0.0
MANIPUR,LAKSHADEEP,2020,0.0
MANIPUR,MADHYA PRADESH,2010,0.0
MANIPUR,MADHYA PRADESH,2011,0.0
MANIPUR,MADHYA PRADESH,2012,0.0
MANIPUR,MADHYA PRADESH,2013,0.0
MANIPUR,MADHYA PRADESH,2014,0.0
MANIPUR,MADHYA PRADESH,2015,0.0
MANIPUR,MADHYA PRADESH,2016,0.0
MANIPUR,MADHYA PRADESH,2017,0.0
MANIPUR,MADHYA PRADESH,2018,0.0
MANIPUR,MADHYA PRADESH,2019,0.0
MANIPUR,MADHYA PRADESH,2020,0.0
MANIPUR,MAHARASHTRA,2010,0.0
MANIPUR,MAHARASHTRA,2011,0.0
MANIPUR,MAHARASHTRA,2012,0.0
MANIPUR,MAHARASHTRA,2013,0.0
MANIPUR,MAHARASHTRA,2014,0.0
MANIPUR,MAHARASHTRA,2015,0.0
MANIPUR,MAHARASHTRA,2016,0.0
MANIPUR,MAHARASHTRA,2017,0.0
MANIPUR,MAHARASHTRA,2018,0.0
MANIPUR,MAHARASHTRA,2019,0.0
MANIPUR,MAHARASHTRA,2020,0.0
MANIPUR,MANIPUR,2010,0.0
MANIPUR,MANIPUR,2011,0.0
MANIPUR,MANIPUR,2012,0.0
MANIPUR,MANIPUR,2013,0.0
MANIPUR,MANIPUR,2014,0.0
MANIPUR,MANIPUR,2015,0.0
MANIPUR,MANIPUR,2016,0.0
MANIPUR,MANIPUR,2017,0.0
MANIPUR,MANIPUR,2018,0.0
MANIPUR,MANIPUR,2019,0.0
MANIPUR,MANIPUR,2020,0.0
MANIPUR,MEGHALAYA,2010,0.0
MANIPUR,MEGHALAYA,2011,0.0
MANIPUR,MEGHALAYA,2012,0.0
MANIPUR,MEGHALAYA,2013,0.0
MANIPUR,MEGHALAYA,2014,0.0
MANIPUR,MEGHALAYA,2015,0.0
MANIPUR,MEGHALAYA,2016,0.0
MANIPUR,MEGHALAYA,2017,0.0
MANIPUR,MEGHALAYA,2018,0.0
MANIPUR,MEGHALAYA,2019,0.0
MANIPUR,MEGHALAYA,2020,0.0
MANIPUR,MIZORAM,2010,0.0
MANIPUR,MIZORAM,2011,0.0
MANIPUR,MIZORAM,2012,0.0
MANIPUR,MIZORAM,2013,0.0
MANIPUR,MIZORAM,2014,0.0
MANIPUR,MIZORAM,2015,0.0
MANIPUR,MIZORAM,2016,0.0
MANIPUR,MIZORAM,2017,0.0
MANIPUR,MIZORAM,2018,0.0
MANIPUR,MIZORAM,2019,0.0
MANIPUR,MIZORAM,2020,0.0
MANIPUR,NAGALAND,2010,0.0
MANIPUR,NAGALAND,2011,0.0
MANIPUR,NAGALAND,2012,0.0
MANIPUR,NAGALAND,2013,0.0
MANIPUR,NAGALAND,2014,0.0
MANIPUR,NAGALAND,2015,0.0
MANIPUR,NAGALAND,2016,0.0
MANIPUR,NAGALAND,2017,0.0
MANIPUR,NAGALAND,2018,0.0
MANIPUR,NAGALAND,2019,0.0
MANIPUR,NAGALAND,2020,0.0
MANIPUR,ODISHA,2010,0.0
MANIPUR,ODISHA,2011,0.0
MANIPUR,ODISHA,2012,0.0
MANIPUR,ODISHA,2013,0.0
MANIPUR,ODISHA,2014,0.0
MANIPUR,ODISHA,2015,0.0
MANIPUR,ODISHA,2016,0.0
MANIPUR,ODISHA,2017,0.0
MANIPUR,ODISHA,2018,0.0
MANIPUR,ODISHA,2019,0.0
MANIPUR,ODISHA,2020,0.0
MANIPUR,PUDUCHERRY,2010,0.0
MANIPUR,PUDUCHERRY,2011,0.0
MANIPUR,PUDUCHERRY,2012,0.0
MANIPUR,PUDUCHERRY,2013,0.0
MANIPUR,PUDUCHERRY,2014,0.0
MANIPUR,PUDUCHERRY,2015,0.0
MANIPUR,PUDUCHERRY,2016,0.0
MANIPUR,PUDUCHERRY,2017,0.0
MANIPUR,PUDUCHERRY,2018,0.0
MANIPUR,PUDUCHERRY,2019,0.0
MANIPUR,PUDUCHERRY,2020,0.0
MANIPUR,PUNJAB,2010,0.0
MANIPUR,PUNJAB,2011,0.0
MANIPUR,PUNJAB,2012,0.0
MANIPUR,PUNJAB,2013,0.0
MANIPUR,PUNJAB,2014,0.0
MANIPUR,PUNJAB,2015,0.0
MANIPUR,PUNJAB,2016,0.0
MANIPUR,PUNJAB,2017,0.0
MANIPUR,PUNJAB,2018,0.0
MANIPUR,PUNJAB,2019,0.0
MANIPUR,PUNJAB,2020,0.0
MANIPUR,RAJASHTHAN,2010,0.0
MANIPUR,RAJASHTHAN,2011,0.0
MANIPUR,RAJASHTHAN,2012,0.0
MANIPUR,RAJASHTHAN,2013,0.0
MANIPUR,RAJASHTHAN,2014,0.0
MANIPUR,RAJASHTHAN,2015,0.0
MANIPUR,RAJASHTHAN,2016,0.0
MANIPUR,RAJASHTHAN,2017,0.0
MANIPUR,RAJASHTHAN,2018,0.0
MANIPUR,RAJASHTHAN,2019,0.0
MANIPUR,RAJASHTHAN,2020,0.0
MANIPUR,SIKKIM,2019,0.0
MANIPUR,SIKKIM,2020,0.0
MANIPUR,TAMIL NADU,2010,0.0
MANIPUR,TAMIL NADU,2011,0.0
MANIPUR,TAMIL NADU,2012,0.0
MANIPUR,TAMIL NADU,2013,0.0
MANIPUR,TAMIL NADU,2014,0.0
MANIPUR,TAMIL NADU,2015,0.0
MANIPUR,TAMIL NADU,2016,0.0
MANIPUR,TAMIL NADU,2017,0.0
MANIPUR,TAMIL NADU,2018,0.0
MANIPUR,TAMIL NADU,2019,0.0
MANIPUR,TAMIL NADU,2020,0.0
MANIPUR,TELANGANA,2018,0.0
MANIPUR,TELANGANA,2019,0.0
MANIPUR,TELANGANA,2020,0.0
MANIPUR,TRIPURA,2010,0.0
MANIPUR,TRIPURA,2011,0.0
MANIPUR,TRIPURA,2012,0.0
MANIPUR,TRIPURA,2013,0.0
MANIPUR,TRIPURA,2014,0.0
MANIPUR,TRIPURA,2015,0.0
MANIPUR,TRIPURA,2016,0.0
MANIPUR,TRIPURA,2017,0.0
MANIPUR,TRIPURA,2018,0.0
MANIPUR,TRIPURA,2019,0.0
MANIPUR,TRIPURA,2020,0.0
MANIPUR,UTTAR PRADESH,2010,0.0
MANIPUR,UTTAR PRADESH,2011,0.0
MANIPUR,UTTAR PRADESH,2012,0.0
MANIPUR,UTTAR PRADESH,2013,0.0
MANIPUR,UTTAR PRADESH,2014,0.0
MANIPUR,UTTAR PRADESH,2015,0.0
MANIPUR,UTTAR PRADESH,2016,0.0
MANIPUR,UTTAR PRADESH,2017,0.0
MANIPUR,UTTAR PRADESH,2018,0.0
MANIPUR,UTTAR PRADESH,2019,0.0
MANIPUR,UTTAR PRADESH,2020,0.0
MANIPUR,UTTARAKHAND,2010,0.0
MANIPUR,UTTARAKHAND,2011,0.0
MANIPUR,UTTARAKHAND,2012,0.0
MANIPUR,UTTARAKHAND,2013,0.0
MANIPUR,UTTARAKHAND,2014,0.0
MANIPUR,UTTARAKHAND,2015,0.0
MANIPUR,UTTARAKHAND,2016,0.0
MANIPUR,UTTARAKHAND,2017,0.0
MANIPUR,UTTARAKHAND,2018,0.0
MANIPUR,UTTARAKHAND,2019,0.0
MANIPUR,UTTARAKHAND,2020,0.0
MANIPUR,WEST BENGAL,2010,0.0
MANIPUR,WEST BENGAL,2011,0.0
MANIPUR,WEST BENGAL,2012,0.0
MANIPUR,WEST BENGAL,2013,0.0
MANIPUR,WEST BENGAL,2014,0.0
MANIPUR,WEST BENGAL,2015,0.0
MANIPUR,WEST BENGAL,2016,0.0
MANIPUR,WEST BENGAL,2017,0.0
MANIPUR,WEST BENGAL,2018,0.0
MANIPUR,WEST BENGAL,2019,0.0
MANIPUR,WEST BENGAL,2020,0.0
MEGHALAYA,ANDAMAN & NICOBAR ISLANDS,2019,0.0
MEGHALAYA,ANDAMAN & NICOBAR ISLANDS,2020,0.0
MEGHALAYA,ANDHRA PRADESH,2010,0.0
MEGHALAYA,ANDHRA PRADESH,2011,0.0
MEGHALAYA,ANDHRA PRADESH,2012,0.0
MEGHALAYA,ANDHRA PRADESH,2013,0.0
MEGHALAYA,ANDHRA PRADESH,2014,0.0
MEGHALAYA,ANDHRA PRADESH,2015,0.0
MEGHALAYA,ANDHRA PRADESH,2016,0.0
MEGHALAYA,ANDHRA PRADESH,2017,0.0
MEGHALAYA,ANDHRA PRADESH,2019,0.0
MEGHALAYA,ANDHRA PRADESH,2020,0.0
MEGHALAYA,ARUNACHAL PRADESH,2010,0.0
MEGHALAYA,ARUNACHAL PRADESH,2011,0.0
MEGHALAYA,ARUNACHAL PRADESH,2012,0.0
MEGHALAYA,ARUNACHAL PRADESH,2013,0.0
MEGHALAYA,ARUNACHAL PRADESH,2014,0.0
MEGHALAYA,ARUNACHAL PRADESH,2015,0.0
MEGHALAYA,ARUNACHAL PRADESH,2016,0.0
MEGHALAYA,ARUNACHAL PRADESH,2017,0.0
MEGHALAYA,ARUNACHAL PRADESH,2018,0.0
MEGHALAYA,ARUNACHAL PRADESH,2019,0.0
MEGHALAYA,ARUNACHAL PRADESH,2020,0.0
MEGHALAYA,ASSAM,2010,0.0
MEGHALAYA,ASSAM,2011,0.0
MEGHALAYA,ASSAM,2012,0.0
MEGHALAYA,ASSAM,2013,0.0
MEGHALAYA,ASSAM,2014,0.0
MEGHALAYA,ASSAM,2015,0.0
MEGHALAYA,ASSAM,2016,0.0
MEGHALAYA,ASSAM,2017,0.0
MEGHALAYA,ASSAM,2018,0.0
MEGHALAYA,ASSAM,2019,0.0
MEGHALAYA,ASSAM,2020,0.0
MEGHALAYA,BIHAR,2010,0.0
MEGHALAYA,BIHAR,2011,0.0
MEGHALAYA,BIHAR,2012,0.0
MEGHALAYA,BIHAR,2013,0.0
MEGHALAYA,BIHAR,2014,0.0
MEGHALAYA,BIHAR,2015,0.0
MEGHALAYA,BIHAR,2016,0.0
MEGHALAYA,BIHAR,2017,0.0
MEGHALAYA,BIHAR,2018,0.0
MEGHALAYA,BIHAR,2019,0.0
MEGHALAYA,BIHAR,2020,0.0
MEGHALAYA,CHANDIGARH,2010,0.0
MEGHALAYA,CHANDIGARH,2011,0.0
MEGHALAYA,CHANDIGARH,2012,0.0
MEGHALAYA,CHANDIGARH,2013,0.0
MEGHALAYA,CHANDIGARH,2014,0.0
MEGHALAYA,CHANDIGARH,2015,0.0
MEGHALAYA,CHANDIGARH,2016,0.0
MEGHALAYA,CHANDIGARH,2017,0.0
MEGHALAYA,CHANDIGARH,2018,0.0
MEGHALAYA,CHANDIGARH,2019,0.0
MEGHALAYA,CHANDIGARH,2020,0.0
MEGHALAYA,CHATTISGARH,2010,0.0
MEGHALAYA,CHATTISGARH,2011,0.0
MEGHALAYA,CHATTISGARH,2012,0.0
MEGHALAYA,CHATTISGARH,2013,0.0
MEGHALAYA,CHATTISGARH,2014,0.0
MEGHALAYA,CHATTISGARH,2015,0.0
MEGHALAYA,CHATTISGARH,2016,0.0
MEGHALAYA,CHATTISGARH,2017,0.0
MEGHALAYA,CHATTISGARH,2018,0.0
MEGHALAYA,CHATTISGARH,2019,0.0
MEGHALAYA,CHATTISGARH,2020,0.0
MEGHALAYA,DADRA & NAGAR HAVELI,2019,0.0
MEGHALAYA,DADRA & NAGAR HAVELI,2020,0.0
MEGHALAYA,DAMAN & DIU,2018,0.0
MEGHALAYA,DAMAN & DIU,2019,0.0
MEGHALAYA,DAMAN & DIU,2020,0.0
MEGHALAYA,DELHI,2010,0.0
MEGHALAYA,DELHI,2011,0.0
MEGHALAYA,DELHI,2012,0.0
MEGHALAYA,DELHI,2013,0.0
MEGHALAYA,DELHI,2014,0.0
MEGHALAYA,DELHI,2015,0.0
MEGHALAYA,DELHI,2016,0.0
MEGHALAYA,DELHI,2017,0.0
MEGHALAYA,DELHI,2018,0.0
MEGHALAYA,DELHI,2019,0.0
MEGHALAYA,DELHI,2020,0.0
MEGHALAYA,GOA,2010,0.0
MEGHALAYA,GOA,2011,0.0
MEGHALAYA,GOA,2012,0.0
MEGHALAYA,GOA,2013,0.0
MEGHALAYA,GOA,2014,0.0
MEGHALAYA,GOA,2015,0.0
MEGHALAYA,GOA,2016,0.0
MEGHALAYA,GOA,2017,0.0
MEGHALAYA,GOA,2018,0.0
MEGHALAYA,GOA,2019,0.0
MEGHALAYA,GOA,2020,0.0
MEGHALAYA,GUJARAT,2010,0.0
MEGHALAYA,GUJARAT,2011,0.0
MEGHALAYA,GUJARAT,2012,0.0
MEGHALAYA,GUJARAT,2013,0.0
MEGHALAYA,GUJARAT,2014,0.0
MEGHALAYA,GUJARAT,2015,0.0
MEGHALAYA,GUJARAT,2016,0.0
MEGHALAYA,GUJARAT,2017,0.0
MEGHALAYA,GUJARAT,2018,0.0
MEGHALAYA,GUJARAT,2019,0.0
MEGHALAYA,GUJARAT,2020,0.0
MEGHALAYA,HARYANA,2010,0.0
MEGHALAYA,HARYANA,2011,0.0
MEGHALAYA,HARYANA,2012,0.0
MEGHALAYA,HARYANA,2013,0.0
MEGHALAYA,HARYANA,2014,0.0
MEGHALAYA,HARYANA,2015,0.0
MEGHALAYA,HARYANA,2016,0.0
MEGHALAYA,HARYANA,2017,0.0
MEGHALAYA,HARYANA,2018,0.0
MEGHALAYA,HARYANA,2019,0.0
MEGHALAYA,HARYANA,2020,0.0
MEGHALAYA,HIMACHAL PRADESH,2010,0.0
MEGHALAYA,HIMACHAL PRADESH,2011,0.0
MEGHALAYA,HIMACHAL PRADESH,2012,0.0
MEGHALAYA,HIMACHAL PRADESH,2013,0.0
MEGHALAYA,HIMACHAL PRADESH,2014,0.0
MEGHALAYA,HIMACHAL PRADESH,2015,0.0
MEGHALAYA,HIMACHAL PRADESH,2016,0.0
MEGHALAYA,HIMACHAL PRADESH,2017,0.0
MEGHALAYA,HIMACHAL PRADESH,2018,0.0
MEGHALAYA,HIMACHAL PRADESH,2019,0.0
MEGHALAYA,HIMACHAL PRADESH,2020,0.0
MEGHALAYA,JAMMU & KASHMIR,2010,0.0
MEGHALAYA,JAMMU & KASHMIR,2011,0.0
MEGHALAYA,JAMMU & KASHMIR,2012,0.0
MEGHALAYA,JAMMU & KASHMIR,2013,0.0
MEGHALAYA,JAMMU & KASHMIR,2014,0.0
MEGHALAYA,JAMMU & KASHMIR,2015,0.0
MEGHALAYA,JAMMU & KASHMIR,2016,0.0
MEGHALAYA,JAMMU & KASHMIR,2017,0.0
MEGHALAYA,JAMMU & KASHMIR,2018,0.0
MEGHALAYA,JAMMU & KASHMIR,2019,0.0
MEGHALAYA,JAMMU & KASHMIR,2020,0.0
MEGHALAYA,JHARKHAND,2010,0.0
MEGHALAYA,JHARKHAND,2011,0.0
MEGHALAYA,JHARKHAND,2012,0.0
MEGHALAYA,JHARKHAND,2013,0.0
MEGHALAYA,JHARKHAND,2014,0.0
MEGHALAYA,JHARKHAND,2015,0.0
MEGHALAYA,JHARKHAND,2016,0.0
MEGHALAYA,JHARKHAND,2017,0.0
MEGHALAYA,JHARKHAND,2018,0.0
MEGHALAYA,JHARKHAND,2019,0.0
MEGHALAYA,JHARKHAND,2020,0.0
MEGHALAYA,KARNATAKA,2010,0.0
MEGHALAYA,KARNATAKA,2011,0.0
MEGHALAYA,KARNATAKA,2012,0.0
MEGHALAYA,KARNATAKA,2013,0.0
MEGHALAYA,KARNATAKA,2014,0.0
MEGHALAYA,KARNATAKA,2015,0.0
MEGHALAYA,KARNATAKA,2016,0.0
MEGHALAYA,KARNATAKA,2017,0.0
MEGHALAYA,KARNATAKA,2018,0.0
MEGHALAYA,KARNATAKA,2019,0.0
MEGHALAYA,KARNATAKA,2020,0.0
MEGHALAYA,KERALA,2010,0.0
MEGHALAYA,KERALA,2011,0.0
MEGHALAYA,KERALA,2012,0.0
MEGHALAYA,KERALA,2013,0.0
MEGHALAYA,KERALA,2014,0.0
MEGHALAYA,KERALA,2015,0.0
MEGHALAYA,KERALA,2016,0.0
MEGHALAYA,KERALA,2017,0.0
MEGHALAYA,KERALA,2018,0.0
MEGHALAYA,KERALA,2019,0.0
MEGHALAYA,KERALA,2020,0.0
MEGHALAYA,LAKSHADEEP,2019,0.0
MEGHALAYA,LAKSHADEEP,2020,0.0
MEGHALAYA,MADHYA PRADESH,2010,0.0
MEGHALAYA,MADHYA PRADESH,2011,0.0
MEGHALAYA,MADHYA PRADESH,2012,0.0
MEGHALAYA,MADHYA PRADESH,2013,0.0
MEGHALAYA,MADHYA PRADESH,2014,0.0
MEGHALAYA,MADHYA PRADESH,2015,0.0
MEGHALAYA,MADHYA PRADESH,2016,0.0
MEGHALAYA,MADHYA PRADESH,2017,0.0
MEGHALAYA,MADHYA PRADESH,2018,0.0
MEGHALAYA,MADHYA PRADESH,2019,0.0
MEGHALAYA,MADHYA PRADESH,2020,0.0
MEGHALAYA,MAHARASHTRA,2010,0.0
MEGHALAYA,MAHARASHTRA,2011,0.0
MEGHALAYA,MAHARASHTRA,2012,0.0
MEGHALAYA,MAHARASHTRA,2013,0.0
MEGHALAYA,MAHARASHTRA,2014,0.0
MEGHALAYA,MAHARASHTRA,2015,0.0
MEGHALAYA,MAHARASHTRA,2016,0.0
MEGHALAYA,MAHARASHTRA,2017,0.0
MEGHALAYA,MAHARASHTRA,2018,0.0
MEGHALAYA,MAHARASHTRA,2019,0.0
MEGHALAYA,MAHARASHTRA,2020,0.0
MEGHALAYA,MANIPUR,2010,0.0
MEGHALAYA,MANIPUR,2011,0.0
MEGHALAYA,MANIPUR,2012,0.0
MEGHALAYA,MANIPUR,2013,0.0
MEGHALAYA,MANIPUR,2014,0.0
MEGHALAYA,MANIPUR,2015,0.0
MEGHALAYA,MANIPUR,2016,0.0
MEGHALAYA,MANIPUR,2017,0.0
MEGHALAYA,MANIPUR,2018,0.0
MEGHALAYA,MANIPUR,2019,0.0
MEGHALAYA,MANIPUR,2020,0.0
MEGHALAYA,MEGHALAYA,2010,0.0
MEGHALAYA,MEGHALAYA,2011,0.0
MEGHALAYA,MEGHALAYA,2012,0.0
MEGHALAYA,MEGHALAYA,2013,0.0
MEGHALAYA,MEGHALAYA,2014,0.0
MEGHALAYA,MEGHALAYA,2015,0.0
MEGHALAYA,MEGHALAYA,2016,0.0
MEGHALAYA,MEGHALAYA,2017,0.0
MEGHALAYA,MEGHALAYA,2018,0.0
MEGHALAYA,MEGHALAYA,2019,0.0
MEGHALAYA,MEGHALAYA,2020,0.0
MEGHALAYA,MIZORAM,2010,0.0
MEGHALAYA,MIZORAM,2011,0.0
MEGHALAYA,MIZORAM,2012,0.0
MEGHALAYA,MIZORAM,2013,0.0
MEGHALAYA,MIZORAM,2014,0.0
MEGHALAYA,MIZORAM,2015,0.0
MEGHALAYA,MIZORAM,2016,0.0
MEGHALAYA,MIZORAM,2017,0.0
MEGHALAYA,MIZORAM,2018,0.0
MEGHALAYA,MIZORAM,2019,0.0
MEGHALAYA,MIZORAM,2020,0.0
MEGHALAYA,NAGALAND,2010,0.0
MEGHALAYA,NAGALAND,2011,0.0
MEGHALAYA,NAGALAND,2012,0.0
MEGHALAYA,NAGALAND,2013,0.0
MEGHALAYA,NAGALAND,2014,0.0
MEGHALAYA,NAGALAND,2015,0.0
MEGHALAYA,NAGALAND,2016,0.0
MEGHALAYA,NAGALAND,2017,0.0
MEGHALAYA,NAGALAND,2018,0.0
MEGHALAYA,NAGALAND,2019,0.0
MEGHALAYA,NAGALAND,2020,0.0
MEGHALAYA,ODISHA,2010,0.0
MEGHALAYA,ODISHA,2011,0.0
MEGHALAYA,ODISHA,2012,0.0
MEGHALAYA,ODISHA,2013,0.0
MEGHALAYA,ODISHA,2014,0.0
MEGHALAYA,ODISHA,2015,0.0
MEGHALAYA,ODISHA,2016,0.0
MEGHALAYA,ODISHA,2017,0.0
MEGHALAYA,ODISHA,2018,0.0
MEGHALAYA,ODISHA,2019,0.0
MEGHALAYA,ODISHA,2020,0.0
MEGHALAYA,PUDUCHERRY,2010,0.0
MEGHALAYA,PUDUCHERRY,2011,0.0
MEGHALAYA,PUDUCHERRY,2012,0.0
MEGHALAYA,PUDUCHERRY,2013,0.0
MEGHALAYA,PUDUCHERRY,2014,0.0
MEGHALAYA,PUDUCHERRY,2015,0.0
MEGHALAYA,PUDUCHERRY,2016,0.0
MEGHALAYA,PUDUCHERRY,2017,0.0
MEGHALAYA,PUDUCHERRY,2018,0.0
MEGHALAYA,PUDUCHERRY,2019,0.0
MEGHALAYA,PUDUCHERRY,2020,0.0
MEGHALAYA,PUNJAB,2010,0.0
MEGHALAYA,PUNJAB,2011,0.0
MEGHALAYA,PUNJAB,2012,0.0
MEGHALAYA,PUNJAB,2013,0.0
MEGHALAYA,PUNJAB,2014,0.0
MEGHALAYA,PUNJAB,2015,0.0
MEGHALAYA,PUNJAB,2016,0.0
MEGHALAYA,PUNJAB,2017,0.0
MEGHALAYA,PUNJAB,2018,0.0
MEGHALAYA,PUNJAB,2019,0.0
MEGHALAYA,PUNJAB,2020,0.0
MEGHALAYA,RAJASHTHAN,2010,0.0
MEGHALAYA,RAJASHTHAN,2011,0.0
MEGHALAYA,RAJASHTHAN,2012,0.0
MEGHALAYA,RAJASHTHAN,2013,0.0
MEGHALAYA,RAJASHTHAN,2014,0.0
MEGHALAYA,RAJASHTHAN,2015,0.0
MEGHALAYA,RAJASHTHAN,2016,0.0
MEGHALAYA,RAJASHTHAN,2017,0.0
MEGHALAYA,RAJASHTHAN,2018,0.0
MEGHALAYA,RAJASHTHAN,2019,0.0
MEGHALAYA,RAJASHTHAN,2020,0.0
MEGHALAYA,SIKKIM,2019,0.0
MEGHALAYA,SIKKIM,2020,0.0
MEGHALAYA,TAMIL NADU,2010,0.0
MEGHALAYA,TAMIL NADU,2011,0.0
MEGHALAYA,TAMIL NADU,2012,0.0
MEGHALAYA,TAMIL NADU,2013,0.0
MEGHALAYA,TAMIL NADU,2014,0.0
MEGHALAYA,TAMIL NADU,2015,0.0
MEGHALAYA,TAMIL NADU,2016,0.0
MEGHALAYA,TAMIL NADU,2017,0.0
MEGHALAYA,TAMIL NADU,2018,0.0
MEGHALAYA,TAMIL NADU,2019,0.0
MEGHALAYA,TAMIL NADU,2020,0.0
MEGHALAYA,TELANGANA,2018,0.0
MEGHALAYA,TELANGANA,2019,0.0
MEGHALAYA,TELANGANA,2020,0.0
MEGHALAYA,TRIPURA,2010,0.0
MEGHALAYA,TRIPURA,2011,0.0
MEGHALAYA,TRIPURA,2012,0.0
MEGHALAYA,TRIPURA,2013,0.0
MEGHALAYA,TRIPURA,2014,0.0
MEGHALAYA,TRIPURA,2015,0.0
MEGHALAYA,TRIPURA,2016,0.0
MEGHALAYA,TRIPURA,2017,0.0
MEGHALAYA,TRIPURA,2018,0.0
MEGHALAYA,TRIPURA,2019,0.0
MEGHALAYA,TRIPURA,2020,0.0
MEGHALAYA,UTTAR PRADESH,2010,0.0
MEGHALAYA,UTTAR PRADESH,2011,0.0
MEGHALAYA,UTTAR PRADESH,2012,0.0
MEGHALAYA,UTTAR PRADESH,2013,0.0
MEGHALAYA,UTTAR PRADESH,2014,0.0
MEGHALAYA,UTTAR PRADESH,2015,0.0
MEGHALAYA,UTTAR PRADESH,2016,0.0
MEGHALAYA,UTTAR PRADESH,2017,0.0
MEGHALAYA,UTTAR PRADESH,2018,0.0
MEGHALAYA,UTTAR PRADESH,2019,0.0
MEGHALAYA,UTTAR PRADESH,2020,0.0
MEGHALAYA,UTTARAKHAND,2010,0.0
MEGHALAYA,UTTARAKHAND,2011,0.0
MEGHALAYA,UTTARAKHAND,2012,0.0
MEGHALAYA,UTTARAKHAND,2013,0.0
MEGHALAYA,UTTARAKHAND,2014,0.0
MEGHALAYA,UTTARAKHAND,2015,0.0
MEGHALAYA,UTTARAKHAND,2016,0.0
MEGHALAYA,UTTARAKHAND,2017,0.0
MEGHALAYA,UTTARAKHAND,2018,0.0
MEGHALAYA,UTTARAKHAND,2019,0.0
MEGHALAYA,UTTARAKHAND,2020,0.0
MEGHALAYA,WEST BENGAL,2010,0.0
MEGHALAYA,WEST BENGAL,2011,0.0
MEGHALAYA,WEST BENGAL,2012,0.0
MEGHALAYA,WEST BENGAL,2013,0.0
MEGHALAYA,WEST BENGAL,2014,0.0
MEGHALAYA,WEST BENGAL,2015,0.0
MEGHALAYA,WEST BENGAL,2016,0.0
MEGHALAYA,WEST BENGAL,2017,0.0
MEGHALAYA,WEST BENGAL,2018,0.0
MEGHALAYA,WEST BENGAL,2019,0.0
MEGHALAYA,WEST BENGAL,2020,0.0
